// _________                                    
// \_   ___ \_______  ____   ____  __ __  ______
// /    \  \/\_  __ \/  _ \ /    \|  |  \/  ___/
// \     \____|  | \(  <_> )   |  \  |  /\___ \ 
//  \______  /|__|   \____/|___|  /____//____  >
//         \/                   \/           \/  
//-----------------------------------------------
// Cronus - Banco de Dados dos Monstros
//-----------------------------------------------
//
// Estrutura do Banco de Dados:
// ID,Sprite_Name,Name1,Name2,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Nota: O Sprite_Name é a Spr do monstro em seu client, use o Name1 e Name2 para mudar o nome de um monstro
// Note: Keep the Sprite_Name field as it is (in the game client). You may change Name,JName field tough

1461,G_MINOROUS,Minorous,Minorous,52,7431,0,0,0,1,590,770,15,5,1,42,61,66,52,25,10,12,2,2,43,0x3885,200,1360,960,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,G_ORC_SKELETON,Orc Esqueleto,Orc Esqueleto,28,2278,0,0,0,1,190,236,10,10,1,14,18,0,30,15,10,12,1,1,29,0x3885,200,2420,720,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,G_ORC_ZOMBIE,Orc Zumbi,Orc Zumbi,24,1568,0,0,0,1,151,184,5,10,1,12,24,0,24,5,10,12,1,1,29,0x3885,400,2852,1152,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,G_PASANA,Pasana,Pasana,61,8289,0,0,0,1,513,682,29,35,1,73,50,61,69,43,10,12,1,7,43,0x3885,165,1700,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,G_PETIT,Petite,Petite,44,6881,0,0,0,1,360,427,30,30,1,44,62,69,79,60,10,12,1,9,22,0x3885,200,1624,620,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,G_PETIT_,Petite,Petite,45,5747,0,0,0,1,300,355,20,45,1,113,45,69,73,80,10,12,1,9,24,0x3885,150,1420,1080,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,G_RAYDRIC,Raydric,Raydric,52,8613,0,0,0,1,830,930,40,15,1,47,42,5,69,26,10,12,2,7,47,0x3885,150,824,780,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,G_REQUIEM,Réquiem,Réquiem,35,3089,0,0,0,1,220,272,0,15,1,53,35,5,57,2,10,12,1,7,27,0x3885,400,1516,816,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,G_SKEL_WORKER,Esqueleto Operário,Esqueleto Operário,30,2872,0,0,0,1,242,288,0,15,1,15,30,5,42,10,10,12,1,1,29,0x3885,400,2420,720,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,G_ZEROM,Zerom,Zerom,23,1109,0,0,0,1,127,155,0,10,1,23,23,5,42,1,10,12,1,7,23,0x3885,200,1780,1080,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,G_NINE_TAIL,Nove Caudas,Nove Caudas,51,9466,0,0,0,1,610,734,10,25,1,80,46,1,89,85,10,12,1,2,63,0x3885,150,840,540,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,G_BON_GUN,Bon Gun,Bon Gun,32,3520,0,0,0,1,220,260,0,0,1,15,36,10,48,15,10,12,1,1,29,0x3885,200,1720,500,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,G_ORC_ARCHER,Orc Arqueiro,Orc Arqueiro,49,7440,0,0,0,9,310,390,10,5,1,44,25,20,125,20,10,12,1,7,22,0x3885,300,1960,620,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,G_MIMIC,Mímico,Mímico,51,6120,0,0,0,1,150,900,10,40,1,121,1,60,75,110,10,12,1,0,60,0x3885,100,972,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,G_WRAITH,Alma Penada,Alma Penada,53,10999,0,0,0,1,580,760,5,30,1,95,30,75,95,35,10,12,2,1,89,0x3885,300,1816,576,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,G_ALARM,Alarme,Alarme,58,10647,0,0,0,1,480,600,15,15,1,62,72,10,85,45,10,12,1,0,60,0x3885,300,1020,500,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,G_ARCLOUSE,Arclouse,Arclouse,59,6075,0,0,0,1,570,640,10,15,1,75,5,5,75,50,10,12,1,4,42,0x3985,100,960,500,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,G_RIDEWORD,Rideword,Rideword,59,11638,0,0,0,1,584,804,5,35,1,75,10,20,120,45,10,12,0,0,60,0x3885,150,864,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,G_SKEL_PRISONER,Esqueleto Prisioneiro,Esqueleto Prisioneiro,52,8691,0,0,0,1,660,890,10,20,1,20,36,0,76,25,10,12,1,1,69,0x3885,350,1848,500,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,G_ZOMBIE_PRISONER,Zumbi Prisioneiro,Zumbi Prisioneiro,53,11280,0,0,0,1,780,930,10,20,1,24,39,0,72,25,10,12,1,1,69,0x3885,350,1768,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,G_PUNK,Punk,Punk,43,3620,0,0,0,1,292,365,0,45,1,105,5,45,65,20,10,12,0,3,24,0x3885,300,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,G_ZHERLTHSH,Zherlthsh,Zherlthsh,63,18300,0,0,0,1,700,850,10,15,1,85,40,30,125,60,10,12,1,7,60,0x3885,200,800,160,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,G_RYBIO,Rybio,Rybio,71,9572,0,0,0,1,686,912,45,37,1,97,75,74,77,90,10,12,2,6,40,0x3985,200,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,G_PHENDARK,Fendark,Fendark,73,22729,0,0,0,1,794,1056,52,36,1,62,120,65,77,66,10,12,2,7,40,0x3885,175,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,G_MYSTELTAINN,Mysteltainn,Mysteltainn,76,33350,0,0,0,2,1160,1440,30,30,1,139,80,35,159,65,10,12,2,0,87,0x39A5,250,1152,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,G_TIRFING,Trifing,Trifing,71,29900,0,0,0,1,950,1146,30,35,1,87,55,35,132,65,10,12,1,0,67,0x39A5,100,816,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,G_EXECUTIONER,Executor,Executor,65,28980,0,0,0,2,570,950,35,35,1,85,40,25,88,60,10,12,2,0,47,0x39A5,200,768,500,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,G_ANOLIAN,Anolian,Anolian,63,18960,0,0,0,1,640,760,15,15,1,43,58,25,97,65,10,12,1,5,41,0x3885,200,900,500,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,G_STING,Sting,Sting,61,9500,0,0,0,1,850,1032,5,30,1,45,55,5,120,85,10,12,1,0,62,0x3885,300,528,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,G_WANDER_MAN,Andarilho,Andarilho,74,8170,0,0,0,2,750,1000,5,5,1,192,38,45,127,85,10,12,1,6,24,0x3985,100,672,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,G_DOKEBI,Dokebi,Dokebi,33,2697,0,0,0,1,197,249,0,10,1,50,40,35,69,40,10,12,0,6,27,0x3985,250,1156,456,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//Umbala
1492,INCANTATION_SAMURAI,Samurai Encarnado,Samurai Encarnado,71,218652,0,53600,5000,1,1219,2169,10,51,1,85,78,85,150,60,10,12,2,7,67,0x37B5,200,1152,1152,480,5000,1000,607,1700,985,1500,608,2100,0,0,1235,80,607,50,504,5500,999,5000,607,4700,984,3500,1165,1,5096,4,4263,1
1493,DRYAD,Dríade,Dríade,50,8791,0,2763,1493,3,499,589,15,33,1,75,55,1,78,45,10,12,1,3,64,0x3885,200,1152,1152,384,0,0,0,0,0,0,0,0,7188,3000,7198,1100,7197,6000,1951,200,2269,2,1964,1,7100,3200,0,0,0,0,4177,1
1494,KIND_OF_BEETLE,Besouro Rei,Besouro Rei,34,1874,0,679,442,1,191,243,45,12,1,34,10,1,50,1,10,12,0,4,22,0x3985,200,1152,1152,384,0,0,0,0,0,0,0,0,7190,9000,7202,6000,928,600,955,600,2102,15,0,0,0,0,0,0,0,0,4307,1
1495,STONE_SHOOTER,Atirador de Pedras,Atirador de Pedras,42,4104,0,1238,752,9,309,350,12,45,1,40,20,79,92,20,10,12,1,3,63,0x3885,150,1872,1248,428,0,0,0,0,0,0,0,0,7203,8000,7188,6000,7201,3000,7049,1500,1019,1000,756,197,0,0,0,0,0,0,4225,1
//1496,STONE_SHOOTER_BULLET,Stone Shooter Bullet,Stone Shooter Bullet,(mode 2181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,WOODEN_GOLEM,Golem de Madeira,Golem de Madeira,51,9200,0,1926,1353,1,570,657,32,36,1,41,69,5,85,41,10,12,2,3,42,0x3885,200,1152,1584,400,0,0,0,0,0,0,0,0,7188,6500,7189,5000,757,120,604,100,2270,3,921,1000,7201,900,0,0,0,0,4259,1
1498,WOOTAN_SHOOTER,Artilheiro Wootan,Artilheiro Wootan,39,3977,0,886,453,9,224,271,10,28,1,35,29,15,120,42,10,12,1,7,42,0x3885,200,1152,1152,384,0,0,0,0,0,0,0,0,7049,1000,513,1000,7195,4500,7200,3500,512,100,0,0,0,0,0,0,0,0,4260,1
1499,WOOTAN_FIGHTER,Guerreiro Wootan,Guerreiro Wootan,41,4457,0,1790,833,1,395,480,30,19,1,41,31,10,67,30,10,12,1,7,43,0x3885,200,1152,1152,384,0,0,0,0,0,0,0,0,517,4700,7196,4000,513,1000,7198,900,1801,5,0,0,1812,3,0,0,0,0,4261,1
1500,PARASITE,Trepadeira,Trepadeira,37,3090,0,1098,478,9,175,215,5,19,1,40,20,10,90,25,10,12,1,3,44,0x84,200,1152,1152,384,0,0,0,0,0,0,0,0,7194,2000,7186,3500,7193,6700,711,2300,7198,1000,2270,20,1957,1,0,0,0,0,4309,1
//1501,PARASITE_BULLET,Parasite Bullet,Parasite Bullet... (mode 2181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,PORING_V,Bring it on,Bring it on,99,100000000,0,60000,30000,1,99,199,9,82,10,10,10,10,16,40,10,12,1,3,25,0x39A5,400,1872,672,480,9999,0,0,0,0,0,0,0,7126,7000,4001,200,5035,500,2110,500,2345,150,2347,150,2349,150,2351,150,0,0,0,0

//Niflheim
1503,GIBBET,Árvore Maldita,Árvore Maldita,58,6841,0,4011,1824,1,238,418,28,31,1,42,42,27,46,28,10,12,2,6,27,0x3985,150,1152,1584,400,0,0,0,0,0,0,0,0,7218,5500,7212,2000,7222,1000,604,100,716,100,724,10,0,0,0,0,0,0,4278,1
1504,DULLAHAN,Dullahan,Dullahan,62,12437,0,4517,2963,1,418,647,47,38,1,30,5,45,62,22,10,12,1,1,49,0x3885,155,1152,1152,428,0,0,0,0,0,0,0,0,7210,5500,7209,2000,2505,100,2506,2,2614,5,0,0,0,0,0,0,0,0,4176,1
1505,LOLI_RURI,Loli Ruri,Loli Ruri,71,23470,0,6641,4314,1,841,1476,39,44,1,66,54,74,81,43,10,12,2,6,87,0x3985,155,1152,1632,424,0,0,0,0,0,0,0,0,7206,5500,7219,5500,7214,1000,985,100,7019,2,0,0,0,0,0,0,0,0,4191,1
1506,DISGUISE,Mascarado,Mascarado,55,7543,0,2815,1919,1,267,279,18,29,1,72,45,35,48,65,10,12,1,6,82,0x3985,147,1152,768,732,0,0,0,0,0,0,0,0,7221,5500,7216,2000,518,200,2508,10,2502,10,2504,5,0,0,0,0,0,0,7181,1
1507,BLOODY_MURDERER,Serial Killer,Serial Killer,72,27521,0,9742,3559,1,217,864,37,41,1,30,90,15,52,12,10,12,2,7,67,0x3885,175,1152,1344,400,0,0,0,0,0,0,0,0,7208,5500,7207,2000,7223,200,7017,200,984,100,969,10,2288,5,0,0,1229,2,4214,1
1508,QUVE,Quve,Quve,40,4559,0,414,306,1,170,299,12,12,1,61,24,19,37,24,10,12,0,1,29,0x3885,160,1152,1248,400,0,0,0,0,0,0,0,0,7220,5500,7205,2000,601,1000,756,100,2504,2,0,0,0,0,0,0,0,0,0,0
1509,LUDE,Lude,Lude,36,3214,0,392,247,1,164,287,14,10,1,59,60,18,36,21,10,12,0,1,29,0x3885,150,1152,960,752,0,0,0,0,0,0,0,0,1059,5500,7220,5500,7225,1000,2282,2,2274,1,0,0,0,0,0,0,0,0,0,0
1510,HYLOZOIST,Poltergeist,Poltergeist,51,7186,0,2314,1297,1,181,317,16,51,1,28,26,47,66,14,10,12,0,6,47,0x3985,155,1152,1536,969,0,0,0,0,0,0,0,0,7217,5500,7215,2000,7213,1000,7220,1000,740,200,757,100,0,0,0,0,0,0,4321,1
1511,AMON_RA,Amon Ra,Amon Ra,88,1214138,0,87264,35891,1,1647,2576,26,52,1,1,90,124,74,45,10,12,2,7,62,0x1A4,200,1872,672,480,8000,3000,7114,10,617,100,0,0,7211,8000,984,2000,0,0,607,3000,616,450,5053,250,1552,5,2615,100,0,0,4236,1

//Louyang
1512,HYEGUN,Yao Jung,Yao Jung,56,9981,0,2199,1032,3,710,1128,12,10,60,40,36,10,73,15,10,12,1,1,49,0x3885,200,1152,1152,384,0,0,0,0,0,0,0,0 ,7054,3200,609,50,985,200,7277,20,2406,1,0,0,0,0,0,0,0,0,4328,1
1513,CIVIL_SERVANT,Mao Guai,Mao Guai,62,14390,0,4023,2750,3,650,1010,42,5,58,15,20,60,80,50,10,12,1,2,44,0x3885,200,1152,1152,384,0,0,0,0,0,0,0,0 ,7262,2100,7263,1700,606,100,1023,300,0,0,0,0,0,0,0,0,0,0,4202,1
1514,DANCING_DRAGON,Zhu Po Long,Zhu Po Long,54,9136,0,3030,769,3,550,789,39,10,55,62,55,25,72,22,10,12,1,9,44,0x83,200,1152,1152,384,0,0,0,0,0,0,0,0 ,7265,2400,7266,2600,7268,600,1036,1300,7038,3000,0,0,0,0,0,0,0,0,4272,1
1515,GARM_BABY,Filhote de Hatii,Filhote de Hatii,61,20119,0,1022,2980,3,680,1179,34,13,45,30,56,55,85,30,10,12,1,2,41,0x3885,300,1152,1152,384,0,0,0,0,0,0,0,0 ,7269,1400,7270,1100,7066,3200,749,200,0,0,0,0,0,0,0,0,0,0,4323,1
1516,INCREASE_SOIL,Mi Gao,Mi Gao,51,8230,0,2760,2110,3,560,700,30,12,40,45,23,12,69,12,10,12,1,0,62,0x91,200,1152,1152,384,0,0,0,0,0,0,0,0 ,7264,6400,7004,2900,997,50,969,1,0,0,0,0,0,0,0,0,0,0,4231,1
1517,LI_ME_MANG_RYANG,Jing Guai,Jing Guai,48,5920,0,1643,1643,3,434,633,23,16,46,51,19,8,57,30,10,12,2,6,62,0x3985,200,1152,1152,384,0,0,0,0,0,0,0,0 ,7267,4220,7268,2100,1502,60,1523,5,0,0,0,0,0,0,0,0,0,0,4265,1
1518,BACSOJIN,Bacsojin,Bacsojin,85,253221,0,45250,16445,1,1868,6124,20,55,1,65,44,112,152,35,10,12,2,7,67,0x3695,200,1152,1152,480,5000,1000,607,500,608,500,985,500,1164,2,1165,2,999,500,984,1000,985,1000,607,500,7151,2000,504,500,0,0,0,0
1519,CHUNG_E,Chung E,Chung E,49,23900,0,2396,993,1,460,1050,8,15,1,65,43,30,90,15,10,12,1,7,25,0x3695,300,2112,912,576,0,0,0,0,0,0,0,0,1020,5500,1049,50,2277,1,2504,5,1217,5,501,1000,0,0,0,0,0,0,0,0
1520,BOILED_RICE,Bolinho de massa,Bolinho de massa,14,344,0,81,44,1,59,72,0,10,1,14,14,0,19,15,10,12,1,6,21,0x81,300,1672,672,480,0,0,0,0,0,0,0,0,564,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,G_ALICE,Alice,Alice,62,10000,0,0,0,1,550,700,5,5,1,64,42,85,100,130,10,12,1,7,60,0x91,200,1152,1152,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,G_ANCIENT_MUMMY,Múmia Anciã,Múmia Anciã,64,40599,0,0,0,1,836,1129,27,27,1,19,32,5,83,35,10,12,1,1,49,0x3695,175,1772,120,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,G_ANTIQUE_FIRELOCK,Zumbi Atirador,Zumbi Atirador,47,3852,0,0,0,9,289,336,10,10,1,37,29,15,101,15,10,12,1,1,49,0x2085,200,2276,576,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,G_BABY_LEOPARD,Leopardo Filhote,Leopardo Filhote,32,2590,0,0,0,2,155,207,0,5,1,44,20,4,49,10,10,13,0,2,28,0x3885,150,988,288,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,G_BATHORY,Bathory,Bathory,44,5415,0,0,0,1,198,398,0,60,1,76,24,85,65,15,10,12,1,7,27,0x3695,100,1504,840,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,G_BLOOD_BUTTERFLY,Borboleta Sanguinária,Borboleta Sanguinária,57,8082,0,0,0,2,354,575,5,23,1,65,35,37,116,30,10,13,1,4,44,0x318D,150,872,500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,G_C_TOWER_MANAGER,Gerente,Gerente,63,18600,0,0,0,3,880,1180,35,30,1,75,20,64,75,60,10,12,2,0,80,0x91,200,1072,672,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,G_CLOCK,Relógio,Relógio,60,11050,0,0,0,1,720,909,15,10,1,70,50,25,90,50,10,12,1,0,42,0x91,200,1092,792,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,G_DARK_SNAKE_LORD,Serpente Suprema,Serpente Suprema,73,254993,0,0,0,1,1433,2033,25,55,1,83,62,80,164,88,10,12,2,2,68,0x37B5,200,976,500,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,G_DRACULA,Dracula,Dracula,85,320096,0,0,0,3,1625,1891,45,76,1,95,90,87,85,100,10,12,2,6,87,0x37B5,145,1564,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,G_EVIL_CLOUD_HERMIT,Ermitão Maligno,Ermitão Maligno,57,15003,0,0,0,9,620,899,25,59,1,66,21,76,130,79,10,13,2,0,40,0x2085,150,1754,544,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,G_EXPLOSION,Estrondo,Estrondo,46,8054,0,0,0,1,336,447,35,27,1,61,56,78,66,38,10,12,0,2,63,0x3885,165,1564,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,G_FUR_SEAL,Foca,Foca,63,9114,0,0,0,1,845,1202,25,33,1,28,22,15,69,84,10,12,1,2,21,0x3095,250,1612,622,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,G_GOBLIN_1,Goblin,Goblin,25,1176,0,0,0,1,118,140,10,5,1,53,25,20,38,10,10,12,1,7,24,0x3695,100,1120,620,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,G_GOBLIN_2,Goblin,Goblin,24,1034,0,0,0,1,88,100,10,5,1,24,24,15,66,10,10,12,1,7,23,0x3095,150,1320,620,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,G_GOBLIN_3,Goblin,Goblin,24,1034,0,0,0,1,132,165,10,5,1,24,24,15,24,10,10,12,1,7,25,0x308D,250,1624,624,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,G_GOBLIN_4,Goblin,Goblin,23,1359,0,0,0,1,109,131,10,5,1,23,46,15,36,10,10,12,1,7,22,0x308D,200,1624,624,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,G_GOBLIN_5,Goblin,Goblin,22,1952,0,0,0,1,105,127,10,5,1,22,22,15,32,10,10,12,1,7,21,0x308D,300,3074,1874,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,G_GOBLIN_LEADER,Goblin Lider,Goblin Lider,64,19735,0,0,0,1,663,753,48,16,1,55,37,30,69,58,10,12,1,7,24,0x3695,120,1120,620,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,G_GOLEM,Golem,Golem,25,3900,0,0,0,1,175,187,40,0,1,15,25,0,15,0,10,12,2,0,60,0x91,300,1608,816,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,G_GREATEST_GENERAL,Guardião da Floresta,Guardião da Floresta,40,3632,0,0,0,3,350,400,15,15,1,20,60,55,82,140,10,12,1,0,43,0x84,200,1152,1152,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,G_INCANTATION_SAMURAI,Samurai Encarnado,Samurai Encarnado,75,218652,0,0,0,1,1219,2169,10,51,1,85,78,85,150,60,10,12,2,7,67,0x37B5,200,1152,1152,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,G_KAPHA,Kappa,Kappa,41,7982,0,0,0,3,399,719,20,38,1,65,49,22,73,140,10,12,1,5,21,0x3885,200,1152,1152,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,G_KARAKASA,Karakasa,Karakasa,30,3092,0,0,0,1,140,183,1,20,1,40,12,5,52,45,10,12,1,0,60,0x81,300,1480,480,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,G_KOBOLD_1,Kobold,Kobold,36,3893,0,0,0,1,265,318,15,10,1,90,36,30,52,20,10,12,1,7,44,0x308D,150,1028,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,G_KOBOLD_2,Kobold,Kobold,31,2179,0,0,0,1,262,324,15,10,1,31,31,20,46,20,10,12,1,7,45,0x308D,200,1528,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,G_KOBOLD_3,Kobold,Kobold,31,2179,0,0,0,1,186,216,15,10,1,31,31,20,88,20,10,12,1,7,43,0x308D,300,1228,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,G_KOBOLD_LEADER,Kobold Lider,Kobold Lider,65,17935,0,0,0,1,649,957,37,37,1,90,36,30,77,59,10,12,1,7,44,0x3695,150,1028,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,G_LAVA_GOLEM,Golem de Lava,Golem de Lava,77,24324,0,0,0,1,1541,2049,65,50,1,57,115,127,76,68,10,12,2,0,83,0x3095,400,1564,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,G_LIVE_PEACH_TREE,Pessegueira Encantada,Pessegueira Encantada,55,10050,0,0,0,8,482,603,10,38,1,45,120,39,120,55,10,13,1,3,42,0x2085,400,1288,576,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,G_MARSE,Marte,Marte,31,5034,0,0,0,1,211,252,0,5,1,31,25,5,52,30,10,12,0,5,41,0x91,300,1956,756,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,G_MIYABI_NINGYO,Miyabi Ningyo,Miyabi Ningyo,33,6300,0,0,0,1,250,305,1,2,1,31,15,10,47,15,10,12,1,6,27,0x191,200,1720,500,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,G_MYST,Névoa,Névoa,38,3745,0,0,0,1,365,445,0,40,1,38,18,0,53,10,10,12,2,0,25,0x3695,200,1576,576,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
